,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
87048,chhattisgarh,whole year,sweetpotato,90,20,120,4.9,1299.2599999999998,26.518181818181816,85.0,460.0,5.411764705882353
87049,chhattisgarh,kharif,horsegram,20,60,20,6.02,1151.02,28.03333333333333,2812.0,637.0,0.226529160739687
87050,chhattisgarh,kharif,jowar,80,40,40,5.52,1151.02,28.03333333333333,640.0,712.0,1.1125
87051,chhattisgarh,kharif,maize,80,40,20,5.56,1151.02,28.03333333333333,8123.0,9274.0,1.141696417579712
87052,chhattisgarh,kharif,moong,20,40,20,5.68,1151.02,28.03333333333333,44.0,7.0,0.1590909090909091
87053,chhattisgarh,kharif,rice,80,40,40,5.34,1151.02,28.03333333333333,68325.0,49123.0,0.7189608488840102
87054,chhattisgarh,kharif,sesamum,30,15,30,6.42,1151.02,28.03333333333333,1273.0,493.0,0.3872741555380989
87055,chhattisgarh,rabi,barley,70,40,45,5.38,94.02,22.380000000000003,164.0,113.0,0.6890243902439024
87056,chhattisgarh,rabi,rapeseed,50,40,20,5.02,94.02,22.380000000000003,3451.0,1224.0,0.354679802955665
87057,chhattisgarh,rabi,wheat,60,30,30,6.8,94.02,22.380000000000003,4020.0,3858.0,0.9597014925373134
87058,chhattisgarh,whole year,coriander,10,20,20,6.58,1299.2599999999998,26.518181818181816,30.0,6.0,0.2
87059,chhattisgarh,whole year,garlic,50,10,60,5.4,1299.2599999999998,26.518181818181816,54.0,126.0,2.333333333333333
87060,chhattisgarh,whole year,onion,120,60,65,5.84,1299.2599999999998,26.518181818181816,103.0,361.0,3.504854368932039
87061,chhattisgarh,whole year,potato,180,60,90,4.84,1299.2599999999998,26.518181818181816,602.0,1960.0,3.255813953488372
87062,chhattisgarh,whole year,sweetpotato,90,20,120,4.96,1299.2599999999998,26.518181818181816,103.0,531.0,5.155339805825243
87063,chhattisgarh,whole year,turmeric,25,60,100,5.04,1299.2599999999998,26.518181818181816,19.0,17.0,0.8947368421052632
87064,chhattisgarh,kharif,horsegram,20,60,20,5.94,1151.02,28.03333333333333,54.0,16.0,0.2962962962962963
87065,chhattisgarh,kharif,jowar,80,40,40,5.62,1151.02,28.03333333333333,30.0,35.0,1.1666666666666667
87066,chhattisgarh,kharif,maize,80,40,20,5.4,1151.02,28.03333333333333,122.0,149.0,1.221311475409836
87067,chhattisgarh,kharif,moong,20,40,20,5.32,1151.02,28.03333333333333,3103.0,635.0,0.2046406703190461
87068,chhattisgarh,kharif,rice,80,40,40,5.5,1151.02,28.03333333333333,262841.0,292973.0,1.1146396490654045
87069,chhattisgarh,kharif,sesamum,30,15,30,6.62,1151.02,28.03333333333333,771.0,323.0,0.4189364461738002
87070,chhattisgarh,rabi,horsegram,20,60,20,5.88,94.02,22.380000000000003,29.0,12.0,0.4137931034482758
87071,chhattisgarh,rabi,moong,20,40,20,5.52,94.02,22.380000000000003,430.0,68.0,0.1581395348837209
87072,chhattisgarh,rabi,rapeseed,50,40,20,5.18,94.02,22.380000000000003,183.0,77.0,0.4207650273224044
87073,chhattisgarh,rabi,wheat,60,30,30,6.9,94.02,22.380000000000003,1358.0,2101.0,1.5471281296023565
87074,chhattisgarh,whole year,coriander,10,20,20,6.5,1299.2599999999998,26.518181818181816,66.0,23.0,0.3484848484848485
87075,chhattisgarh,whole year,garlic,50,10,60,5.44,1299.2599999999998,26.518181818181816,10.0,26.0,2.6
87076,chhattisgarh,whole year,onion,120,60,65,5.9,1299.2599999999998,26.518181818181816,219.0,894.0,4.082191780821918
87077,chhattisgarh,whole year,potato,180,60,90,4.98,1299.2599999999998,26.518181818181816,144.0,757.0,5.256944444444445
87078,chhattisgarh,kharif,horsegram,20,60,20,6.12,1151.02,28.03333333333333,2030.0,611.0,0.3009852216748768
87079,chhattisgarh,kharif,maize,80,40,20,5.46,1151.02,28.03333333333333,957.0,1760.0,1.839080459770115
87080,chhattisgarh,kharif,moong,20,40,20,5.52,1151.02,28.03333333333333,7.0,2.0,0.2857142857142857
87081,chhattisgarh,kharif,ragi,50,40,20,5.52,1151.02,28.03333333333333,307.0,82.0,0.2671009771986971
87082,chhattisgarh,kharif,rice,80,40,40,5.48,1151.02,28.03333333333333,24099.0,26366.0,1.094070293373169
87083,chhattisgarh,kharif,sesamum,30,15,30,6.64,1151.02,28.03333333333333,39.0,20.0,0.5128205128205128
87084,chhattisgarh,rabi,rapeseed,50,40,20,5.0,94.02,22.380000000000003,229.0,140.0,0.611353711790393
87085,chhattisgarh,rabi,wheat,60,30,30,6.4,94.02,22.380000000000003,12.0,22.0,1.8333333333333333
87086,chhattisgarh,whole year,onion,120,60,65,5.86,1299.2599999999998,26.518181818181816,1.0,4.0,4.0
87087,chhattisgarh,whole year,sweetpotato,90,20,120,5.04,1299.2599999999998,26.518181818181816,17.0,99.0,5.823529411764706
87088,chhattisgarh,kharif,horsegram,20,60,20,5.92,1151.02,28.03333333333333,3103.0,852.0,0.2745729938768933
87089,chhattisgarh,kharif,jowar,80,40,40,5.34,1151.02,28.03333333333333,38.0,62.0,1.631578947368421
87090,chhattisgarh,kharif,maize,80,40,20,5.34,1151.02,28.03333333333333,967.0,1234.0,1.2761116856256465
87091,chhattisgarh,kharif,moong,20,40,20,5.62,1151.02,28.03333333333333,1837.0,522.0,0.2841589548176375
87092,chhattisgarh,kharif,rice,80,40,40,5.66,1151.02,28.03333333333333,240135.0,277370.0,1.1550586128635976
87093,chhattisgarh,kharif,sesamum,30,15,30,6.68,1151.02,28.03333333333333,2804.0,1520.0,0.5420827389443652
87094,chhattisgarh,kharif,soyabean,20,60,20,5.38,1151.02,28.03333333333333,8.0,8.0,1.0
87095,chhattisgarh,rabi,moong,20,40,20,5.38,94.02,22.380000000000003,2127.0,564.0,0.2651622002820874
87096,chhattisgarh,rabi,rapeseed,50,40,20,4.82,94.02,22.380000000000003,1468.0,521.0,0.3549046321525885
87097,chhattisgarh,rabi,wheat,60,30,30,6.4,94.02,22.380000000000003,2377.0,2854.0,1.2006731173748422
87098,chhattisgarh,whole year,banana,100,75,50,6.56,1299.2599999999998,26.518181818181816,109.0,3927.0,36.027522935779814
87099,chhattisgarh,whole year,coriander,10,20,20,6.44,1299.2599999999998,26.518181818181816,179.0,32.0,0.1787709497206704
87100,chhattisgarh,whole year,garlic,50,10,60,5.6,1299.2599999999998,26.518181818181816,97.0,280.0,2.88659793814433
87101,chhattisgarh,whole year,onion,120,60,65,6.14,1299.2599999999998,26.518181818181816,550.0,3380.0,6.1454545454545455
87102,chhattisgarh,whole year,potato,180,60,90,4.82,1299.2599999999998,26.518181818181816,974.0,4356.0,4.472279260780288
87103,chhattisgarh,whole year,sweetpotato,90,20,120,4.82,1299.2599999999998,26.518181818181816,87.0,503.0,5.781609195402299
87104,chhattisgarh,whole year,turmeric,25,60,100,5.08,1299.2599999999998,26.518181818181816,109.0,79.0,0.7247706422018348
87105,chhattisgarh,kharif,horsegram,20,60,20,6.12,1151.02,28.03333333333333,1115.0,316.0,0.2834080717488789
87106,chhattisgarh,kharif,jowar,80,40,40,5.36,1151.02,28.03333333333333,142.0,186.0,1.3098591549295775
87107,chhattisgarh,kharif,maize,80,40,20,5.5,1151.02,28.03333333333333,840.0,1046.0,1.2452380952380953
87108,chhattisgarh,kharif,moong,20,40,20,5.42,1151.02,28.03333333333333,498.0,100.0,0.2008032128514056
87109,chhattisgarh,kharif,rice,80,40,40,5.58,1151.02,28.03333333333333,521918.0,753589.0,1.4438839051345231
87110,chhattisgarh,kharif,sesamum,30,15,30,6.54,1151.02,28.03333333333333,2438.0,1060.0,0.4347826086956521
87111,chhattisgarh,kharif,soyabean,20,60,20,5.62,1151.02,28.03333333333333,455.0,525.0,1.1538461538461535
87112,chhattisgarh,kharif,sunflower,50,60,30,5.4,1151.02,28.03333333333333,203.0,81.0,0.3990147783251231
87113,chhattisgarh,rabi,horsegram,20,60,20,6.12,94.02,22.380000000000003,545.0,166.0,0.3045871559633027
87114,chhattisgarh,rabi,moong,20,40,20,5.64,94.02,22.380000000000003,2491.0,429.0,0.1722199919710959
87115,chhattisgarh,rabi,rapeseed,50,40,20,5.12,94.02,22.380000000000003,1421.0,615.0,0.4327938071780436
87116,chhattisgarh,rabi,wheat,60,30,30,6.1,94.02,22.380000000000003,8516.0,11966.0,1.4051197745420383
87117,chhattisgarh,whole year,banana,100,75,50,6.48,1299.2599999999998,26.518181818181816,52.0,3542.0,68.11538461538461
87118,chhattisgarh,whole year,coriander,10,20,20,6.52,1299.2599999999998,26.518181818181816,425.0,158.0,0.3717647058823529
87119,chhattisgarh,whole year,garlic,50,10,60,5.56,1299.2599999999998,26.518181818181816,15.0,35.0,2.333333333333333
87120,chhattisgarh,whole year,onion,120,60,65,6.06,1299.2599999999998,26.518181818181816,392.0,1600.0,4.081632653061225
87121,chhattisgarh,whole year,potato,180,60,90,4.82,1299.2599999999998,26.518181818181816,123.0,738.0,6.0
87122,chhattisgarh,whole year,sweetpotato,90,20,120,4.84,1299.2599999999998,26.518181818181816,95.0,422.0,4.442105263157894
87123,chhattisgarh,whole year,turmeric,25,60,100,5.12,1299.2599999999998,26.518181818181816,35.0,60.0,1.7142857142857142
87124,chhattisgarh,kharif,horsegram,20,60,20,6.06,1151.02,28.03333333333333,1688.0,366.0,0.216824644549763
87125,chhattisgarh,kharif,jowar,80,40,40,5.36,1151.02,28.03333333333333,56.0,67.0,1.1964285714285714
87126,chhattisgarh,kharif,maize,80,40,20,5.36,1151.02,28.03333333333333,1122.0,999.0,0.8903743315508021
87127,chhattisgarh,kharif,moong,20,40,20,5.44,1151.02,28.03333333333333,422.0,69.0,0.1635071090047393
87128,chhattisgarh,kharif,ragi,50,40,20,5.5,1151.02,28.03333333333333,164.0,44.0,0.2682926829268293
87129,chhattisgarh,kharif,rice,80,40,40,5.52,1151.02,28.03333333333333,269249.0,210540.0,0.7819527649127759
87130,chhattisgarh,kharif,sesamum,30,15,30,6.5,1151.02,28.03333333333333,594.0,253.0,0.4259259259259259
87131,chhattisgarh,kharif,soyabean,20,60,20,5.66,1151.02,28.03333333333333,20145.0,15849.0,0.7867460908413999
87132,chhattisgarh,kharif,sunflower,50,60,30,5.62,1151.02,28.03333333333333,147.0,121.0,0.8231292517006803
87133,chhattisgarh,rabi,horsegram,20,60,20,5.98,94.02,22.380000000000003,960.0,232.0,0.2416666666666666
87134,chhattisgarh,rabi,moong,20,40,20,5.4,94.02,22.380000000000003,111.0,20.0,0.1801801801801801
87135,chhattisgarh,rabi,rapeseed,50,40,20,5.06,94.02,22.380000000000003,435.0,175.0,0.4022988505747126
87136,chhattisgarh,rabi,wheat,60,30,30,6.7,94.02,22.380000000000003,13828.0,11470.0,0.8294764246456465
87137,chhattisgarh,whole year,banana,100,75,50,6.5,1299.2599999999998,26.518181818181816,25.0,2267.0,90.68
87138,chhattisgarh,whole year,coriander,10,20,20,6.52,1299.2599999999998,26.518181818181816,102.0,21.0,0.2058823529411764
87139,chhattisgarh,whole year,garlic,50,10,60,5.66,1299.2599999999998,26.518181818181816,6.0,17.0,2.833333333333333
87140,chhattisgarh,whole year,onion,120,60,65,6.1,1299.2599999999998,26.518181818181816,223.0,728.0,3.2645739910313902
87141,chhattisgarh,whole year,potato,180,60,90,5.0,1299.2599999999998,26.518181818181816,34.0,136.0,4.0
87142,chhattisgarh,whole year,sweetpotato,90,20,120,4.94,1299.2599999999998,26.518181818181816,39.0,221.0,5.666666666666667
87143,chhattisgarh,kharif,horsegram,20,60,20,5.84,1151.02,28.03333333333333,8335.0,2009.0,0.2410317936412717
87144,chhattisgarh,kharif,jowar,80,40,40,5.48,1151.02,28.03333333333333,1330.0,1450.0,1.0902255639097744
87145,chhattisgarh,kharif,maize,80,40,20,5.54,1151.02,28.03333333333333,35793.0,40865.0,1.141703685078088
87146,chhattisgarh,kharif,moong,20,40,20,5.38,1151.02,28.03333333333333,111.0,18.0,0.1621621621621621
87147,chhattisgarh,kharif,ragi,50,40,20,5.46,1151.02,28.03333333333333,495.0,125.0,0.2525252525252525
87148,chhattisgarh,kharif,rice,80,40,40,5.62,1151.02,28.03333333333333,307674.0,221619.0,0.7203046081241834
87149,chhattisgarh,kharif,sesamum,30,15,30,6.54,1151.02,28.03333333333333,4414.0,1842.0,0.4173085636610784
87150,chhattisgarh,kharif,soyabean,20,60,20,5.38,1151.02,28.03333333333333,91.0,47.0,0.5164835164835165
87151,chhattisgarh,kharif,sunflower,50,60,30,5.34,1151.02,28.03333333333333,36.0,9.0,0.25
87152,chhattisgarh,rabi,barley,70,40,45,5.46,94.02,22.380000000000003,2547.0,1985.0,0.779348252846486
87153,chhattisgarh,rabi,rapeseed,50,40,20,5.06,94.02,22.380000000000003,19820.0,7367.0,0.3716952573158426
87154,chhattisgarh,rabi,wheat,60,30,30,6.7,94.02,22.380000000000003,20445.0,22975.0,1.123746637319638
87155,chhattisgarh,whole year,banana,100,75,50,6.66,1299.2599999999998,26.518181818181816,15.0,633.0,42.2
87156,chhattisgarh,whole year,coriander,10,20,20,6.52,1299.2599999999998,26.518181818181816,600.0,108.0,0.18
87157,chhattisgarh,whole year,garlic,50,10,60,5.52,1299.2599999999998,26.518181818181816,574.0,1336.0,2.327526132404181
87158,chhattisgarh,whole year,onion,120,60,65,6.02,1299.2599999999998,26.518181818181816,1409.0,4945.0,3.50958126330731
87159,chhattisgarh,whole year,potato,180,60,90,4.9,1299.2599999999998,26.518181818181816,6517.0,21218.0,3.255792542580942
87160,chhattisgarh,whole year,sweetpotato,90,20,120,4.88,1299.2599999999998,26.518181818181816,1088.0,5604.0,5.150735294117647
87161,chhattisgarh,whole year,turmeric,25,60,100,4.94,1299.2599999999998,26.518181818181816,437.0,395.0,0.9038901601830664
87162,dadra and nagar haveli,kharif,ragi,50,40,20,5.4,168.257,28.223333333333333,1300.0,1400.0,1.0769230769230769
87163,dadra and nagar haveli,kharif,rice,80,40,40,5.56,168.257,28.223333333333333,12500.0,13500.0,1.08
87164,dadra and nagar haveli,rabi,wheat,60,30,30,6.6,5.274,27.016,700.0,1000.0,1.4285714285714286
87165,goa,kharif,ragi,50,40,20,5.44,2879.86,27.316666666666663,25.0,26.0,1.04
87166,goa,kharif,rice,80,40,40,5.56,2879.86,27.316666666666663,18201.0,35411.0,1.9455524421735069
87167,goa,rabi,rice,80,40,40,5.42,141.45999999999995,28.474,8688.0,24343.0,2.801910681399632
87168,goa,kharif,ragi,50,40,20,5.68,2879.86,27.316666666666663,129.0,131.0,1.0155038759689925
87169,goa,kharif,rice,80,40,40,5.5,2879.86,27.316666666666663,12965.0,23856.0,1.8400308522946396
87170,goa,rabi,rice,80,40,40,5.5,141.45999999999995,28.474,7250.0,16995.0,2.3441379310344828
87171,gujarat,kharif,cotton,120,40,20,5.4,790.98,30.616666666666664,220000.0,361200.0,1.6418181818181818
87172,gujarat,kharif,rice,80,40,40,5.32,790.98,30.616666666666664,83700.0,209200.0,2.4994026284348867
87173,gujarat,kharif,sesamum,30,15,30,6.38,790.98,30.616666666666664,4700.0,1300.0,0.2765957446808511
87174,gujarat,rabi,rapeseed,50,40,20,5.12,15.34,27.276,1100.0,1400.0,1.2727272727272727
87175,gujarat,rabi,wheat,60,30,30,6.4,15.34,27.276,91500.0,209500.0,2.289617486338798
87176,gujarat,summer,rice,80,40,40,5.4,3.94,33.76333333333333,5300.0,17100.0,3.2264150943396226
87177,gujarat,kharif,cotton,120,40,20,5.54,790.98,30.616666666666664,245500.0,685600.0,2.7926680244399185
87178,gujarat,kharif,jowar,80,40,40,5.32,790.98,30.616666666666664,3000.0,3000.0,1.0
87179,gujarat,kharif,maize,80,40,20,5.48,790.98,30.616666666666664,1200.0,1200.0,1.0
87180,gujarat,kharif,moong,20,40,20,5.4,790.98,30.616666666666664,3600.0,1400.0,0.3888888888888889
87181,gujarat,kharif,sesamum,30,15,30,6.52,790.98,30.616666666666664,16300.0,4000.0,0.2453987730061349
87182,gujarat,rabi,onion,120,60,65,6.06,15.34,27.276,1900.0,52100.0,27.42105263157895
87183,gujarat,rabi,wheat,60,30,30,7.0,15.34,27.276,9100.0,27300.0,3.0
87184,gujarat,whole year,garlic,50,10,60,5.66,810.2600000000001,29.95636363636364,1100.0,6000.0,5.454545454545454
87185,gujarat,kharif,cotton,120,40,20,5.56,790.98,30.616666666666664,2800.0,10200.0,3.642857142857143
87186,gujarat,kharif,rice,80,40,40,5.66,790.98,30.616666666666664,75200.0,192700.0,2.5625
87187,gujarat,rabi,onion,120,60,65,5.9,15.34,27.276,300.0,8800.0,29.33333333333333
87188,gujarat,rabi,rapeseed,50,40,20,4.84,15.34,27.276,2300.0,3700.0,1.608695652173913
87189,gujarat,rabi,wheat,60,30,30,6.12,15.34,27.276,48300.0,107000.0,2.2153209109730847
87190,gujarat,whole year,banana,100,75,50,6.6,810.2600000000001,29.95636363636364,6700.0,521900.0,77.8955223880597
87191,gujarat,whole year,potato,180,60,90,5.12,810.2600000000001,29.95636363636364,3000.0,49300.0,16.433333333333334
87192,gujarat,kharif,cotton,120,40,20,5.6,790.98,30.616666666666664,32600.0,107500.0,3.2975460122699385
87193,gujarat,kharif,jowar,80,40,40,5.66,790.98,30.616666666666664,17800.0,6000.0,0.3370786516853932
87194,gujarat,kharif,maize,80,40,20,5.4,790.98,30.616666666666664,9400.0,14900.0,1.5851063829787233
87195,gujarat,kharif,moong,20,40,20,5.5,790.98,30.616666666666664,17100.0,3200.0,0.1871345029239766
87196,gujarat,kharif,sesamum,30,15,30,6.58,790.98,30.616666666666664,18200.0,5100.0,0.2802197802197802
87197,gujarat,rabi,onion,120,60,65,5.82,15.34,27.276,300.0,8000.0,26.666666666666668
87198,gujarat,rabi,rapeseed,50,40,20,5.06,15.34,27.276,102500.0,164400.0,1.6039024390243903
87199,gujarat,rabi,wheat,60,30,30,6.9,15.34,27.276,65000.0,178900.0,2.752307692307692
87200,gujarat,whole year,potato,180,60,90,4.9,810.2600000000001,29.95636363636364,21100.0,514900.0,24.402843601895736
87201,gujarat,kharif,cotton,120,40,20,5.36,790.98,30.616666666666664,107000.0,216900.0,2.027102803738318
87202,gujarat,kharif,jowar,80,40,40,5.44,790.98,30.616666666666664,5100.0,5700.0,1.1176470588235294
87203,gujarat,kharif,maize,80,40,20,5.42,790.98,30.616666666666664,2400.0,2300.0,0.9583333333333334
87204,gujarat,kharif,moong,20,40,20,5.38,790.98,30.616666666666664,2200.0,900.0,0.4090909090909091
87205,gujarat,kharif,rice,80,40,40,5.62,790.98,30.616666666666664,12200.0,19400.0,1.5901639344262295
87206,gujarat,kharif,sesamum,30,15,30,6.6,790.98,30.616666666666664,2400.0,500.0,0.2083333333333333
87207,gujarat,rabi,jowar,80,40,40,5.64,15.34,27.276,13100.0,12300.0,0.9389312977099236
87208,gujarat,rabi,wheat,60,30,30,6.5,15.34,27.276,18400.0,28700.0,1.559782608695652
87209,gujarat,whole year,banana,100,75,50,6.52,810.2600000000001,29.95636363636364,4900.0,325600.0,66.44897959183673
87210,gujarat,kharif,cotton,120,40,20,5.32,790.98,30.616666666666664,309700.0,846300.0,2.732644494672264
87211,gujarat,kharif,jowar,80,40,40,5.68,790.98,30.616666666666664,4400.0,4400.0,1.0
87212,gujarat,kharif,maize,80,40,20,5.48,790.98,30.616666666666664,3900.0,3700.0,0.9487179487179488
87213,gujarat,kharif,moong,20,40,20,5.32,790.98,30.616666666666664,2700.0,1000.0,0.3703703703703703
87214,gujarat,kharif,sesamum,30,15,30,6.56,790.98,30.616666666666664,24300.0,7300.0,0.3004115226337449
87215,gujarat,rabi,onion,120,60,65,5.92,15.34,27.276,16900.0,463500.0,27.42603550295858
87216,gujarat,rabi,wheat,60,30,30,6.1,15.34,27.276,5400.0,13500.0,2.5
87217,gujarat,kharif,jowar,80,40,40,5.36,790.98,30.616666666666664,2300.0,3200.0,1.391304347826087
87218,gujarat,kharif,maize,80,40,20,5.6,790.98,30.616666666666664,3300.0,3200.0,0.9696969696969696
87219,gujarat,kharif,ragi,50,40,20,5.54,790.98,30.616666666666664,5000.0,4100.0,0.82
87220,gujarat,kharif,rice,80,40,40,5.64,790.98,30.616666666666664,15800.0,17400.0,1.1012658227848102
87221,gujarat,rabi,onion,120,60,65,6.1,15.34,27.276,500.0,14200.0,28.4
87222,gujarat,rabi,wheat,60,30,30,6.1,15.34,27.276,800.0,2200.0,2.75
87223,gujarat,kharif,cotton,120,40,20,5.46,790.98,30.616666666666664,100.0,200.0,2.0
87224,gujarat,kharif,maize,80,40,20,5.44,790.98,30.616666666666664,118100.0,102600.0,0.8687552921253175
87225,gujarat,kharif,moong,20,40,20,5.42,790.98,30.616666666666664,700.0,300.0,0.4285714285714285
87226,gujarat,kharif,rice,80,40,40,5.42,790.98,30.616666666666664,29700.0,7500.0,0.2525252525252525
87227,gujarat,kharif,sesamum,30,15,30,6.66,790.98,30.616666666666664,300.0,100.0,0.3333333333333333
87228,gujarat,rabi,onion,120,60,65,6.16,15.34,27.276,800.0,20200.0,25.25
87229,gujarat,rabi,rapeseed,50,40,20,4.82,15.34,27.276,100.0,300.0,3.0
87230,gujarat,rabi,wheat,60,30,30,6.5,15.34,27.276,32900.0,60800.0,1.8480243161094223
87231,gujarat,kharif,cotton,120,40,20,5.38,790.98,30.616666666666664,34000.0,131100.0,3.855882352941177
87232,gujarat,kharif,jowar,80,40,40,5.38,790.98,30.616666666666664,2300.0,2300.0,1.0
87233,gujarat,kharif,maize,80,40,20,5.46,790.98,30.616666666666664,400.0,400.0,1.0
87234,gujarat,kharif,moong,20,40,20,5.34,790.98,30.616666666666664,3200.0,1500.0,0.46875
87235,gujarat,kharif,rice,80,40,40,5.52,790.98,30.616666666666664,10600.0,22200.0,2.0943396226415096
87236,gujarat,rabi,rapeseed,50,40,20,4.86,15.34,27.276,4900.0,7200.0,1.469387755102041
87237,gujarat,rabi,wheat,60,30,30,6.12,15.34,27.276,29100.0,86900.0,2.986254295532646
87238,gujarat,whole year,potato,180,60,90,5.12,810.2600000000001,29.95636363636364,5100.0,115300.0,22.607843137254903
87239,gujarat,kharif,cotton,120,40,20,5.54,790.98,30.616666666666664,165800.0,735000.0,4.433051869722557
87240,gujarat,kharif,jowar,80,40,40,5.42,790.98,30.616666666666664,1900.0,1900.0,1.0
87241,gujarat,kharif,maize,80,40,20,5.34,790.98,30.616666666666664,1100.0,1000.0,0.9090909090909092
87242,gujarat,kharif,moong,20,40,20,5.42,790.98,30.616666666666664,1800.0,700.0,0.3888888888888889
87243,gujarat,kharif,sesamum,30,15,30,6.38,790.98,30.616666666666664,8800.0,4200.0,0.4772727272727273
87244,gujarat,rabi,onion,120,60,65,6.04,15.34,27.276,2700.0,68100.0,25.22222222222222
87245,gujarat,rabi,wheat,60,30,30,6.1,15.34,27.276,36000.0,118600.0,3.2944444444444443
87246,gujarat,whole year,garlic,50,10,60,5.58,810.2600000000001,29.95636363636364,3700.0,21700.0,5.864864864864865
87247,gujarat,whole year,potato,180,60,90,5.12,810.2600000000001,29.95636363636364,900.0,18800.0,20.88888888888889
87248,gujarat,kharif,cotton,120,40,20,5.62,790.98,30.616666666666664,50600.0,258700.0,5.112648221343873
87249,gujarat,kharif,moong,20,40,20,5.32,790.98,30.616666666666664,1600.0,600.0,0.375
87250,gujarat,kharif,sesamum,30,15,30,6.36,790.98,30.616666666666664,1500.0,500.0,0.3333333333333333
87251,gujarat,rabi,jowar,80,40,40,5.58,15.34,27.276,4000.0,7200.0,1.8
87252,gujarat,rabi,onion,120,60,65,5.92,15.34,27.276,7400.0,198100.0,26.77027027027027
87253,gujarat,rabi,wheat,60,30,30,6.1,15.34,27.276,120500.0,412700.0,3.424896265560166
87254,gujarat,whole year,banana,100,75,50,6.48,810.2600000000001,29.95636363636364,100.0,3900.0,39.0
87255,gujarat,whole year,garlic,50,10,60,5.58,810.2600000000001,29.95636363636364,3700.0,23700.0,6.405405405405405
87256,gujarat,kharif,cotton,120,40,20,5.44,790.98,30.616666666666664,63500.0,315000.0,4.960629921259843
87257,gujarat,kharif,moong,20,40,20,5.46,790.98,30.616666666666664,75400.0,31200.0,0.4137931034482758
87258,gujarat,kharif,sesamum,30,15,30,6.58,790.98,30.616666666666664,39200.0,19500.0,0.4974489795918367
87259,gujarat,rabi,onion,120,60,65,5.88,15.34,27.276,800.0,22700.0,28.375
87260,gujarat,rabi,rapeseed,50,40,20,4.98,15.34,27.276,9500.0,16600.0,1.7473684210526317
87261,gujarat,rabi,wheat,60,30,30,6.11,15.34,27.276,25300.0,71800.0,2.8379446640316206
87262,gujarat,kharif,cotton,120,40,20,5.4,790.98,30.616666666666664,28500.0,101600.0,3.5649122807017544
87263,gujarat,kharif,maize,80,40,20,5.34,790.98,30.616666666666664,14100.0,12600.0,0.8936170212765957
87264,gujarat,kharif,rice,80,40,40,5.68,790.98,30.616666666666664,87100.0,201300.0,2.3111366245694605
87265,gujarat,kharif,sesamum,30,15,30,6.32,790.98,30.616666666666664,4700.0,1400.0,0.2978723404255319
87266,gujarat,rabi,onion,120,60,65,5.82,15.34,27.276,300.0,6800.0,22.666666666666668
87267,gujarat,rabi,rapeseed,50,40,20,5.08,15.34,27.276,2300.0,3600.0,1.565217391304348
87268,gujarat,rabi,wheat,60,30,30,6.6,15.34,27.276,65500.0,160500.0,2.450381679389313
87269,gujarat,summer,rice,80,40,40,5.68,3.94,33.76333333333333,5300.0,14700.0,2.7735849056603774
87270,gujarat,whole year,banana,100,75,50,6.66,810.2600000000001,29.95636363636364,100.0,5700.0,57.0
87271,gujarat,whole year,potato,180,60,90,4.86,810.2600000000001,29.95636363636364,5800.0,95400.0,16.448275862068964
87272,gujarat,kharif,cotton,120,40,20,5.66,790.98,30.616666666666664,56300.0,211900.0,3.763765541740675
87273,gujarat,kharif,jowar,80,40,40,5.62,790.98,30.616666666666664,2200.0,2200.0,1.0
87274,gujarat,kharif,maize,80,40,20,5.6,790.98,30.616666666666664,600.0,600.0,1.0
87275,gujarat,kharif,moong,20,40,20,5.4,790.98,30.616666666666664,13800.0,5700.0,0.4130434782608695
87276,gujarat,kharif,rice,80,40,40,5.36,790.98,30.616666666666664,6200.0,15700.0,2.532258064516129
87277,gujarat,kharif,sesamum,30,15,30,6.64,790.98,30.616666666666664,9300.0,3900.0,0.4193548387096774
87278,gujarat,rabi,onion,120,60,65,5.92,15.34,27.276,200.0,4200.0,21.0
87279,gujarat,rabi,rapeseed,50,40,20,4.98,15.34,27.276,38500.0,59400.0,1.542857142857143
87280,gujarat,rabi,wheat,60,30,30,6.8,15.34,27.276,73200.0,213200.0,2.912568306010929
87281,gujarat,whole year,potato,180,60,90,5.08,810.2600000000001,29.95636363636364,4000.0,85100.0,21.275
87282,gujarat,kharif,cotton,120,40,20,5.54,790.98,30.616666666666664,44700.0,105800.0,2.3668903803131998
87283,gujarat,kharif,jowar,80,40,40,5.52,790.98,30.616666666666664,6200.0,8200.0,1.3225806451612905
87284,gujarat,kharif,maize,80,40,20,5.36,790.98,30.616666666666664,5100.0,4900.0,0.9607843137254902
87285,gujarat,kharif,rice,80,40,40,5.48,790.98,30.616666666666664,15000.0,8200.0,0.5466666666666666
87286,gujarat,rabi,jowar,80,40,40,5.62,15.34,27.276,2900.0,2900.0,1.0
87287,gujarat,rabi,wheat,60,30,30,6.5,15.34,27.276,2200.0,6000.0,2.727272727272727
87288,gujarat,whole year,banana,100,75,50,6.34,810.2600000000001,29.95636363636364,4300.0,310400.0,72.18604651162791
87289,gujarat,kharif,rice,80,40,40,5.66,790.98,30.616666666666664,59900.0,149000.0,2.4874791318864773
87290,gujarat,rabi,jowar,80,40,40,5.52,15.34,27.276,1000.0,1100.0,1.1
87291,gujarat,rabi,onion,120,60,65,6.14,15.34,27.276,100.0,2500.0,25.0
