State_Name,Crop_Type,Crop,rainfall,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
maharashtra,kharif,Cotton(lint),607.48,62000.0,128700.0,2.075806451612903
maharashtra,kharif,Jowar,607.48,26500.0,30000.0,1.1320754716981132
maharashtra,kharif,Moong(Green Gram),607.48,32000.0,17400.0,0.54375
maharashtra,kharif,Soyabean,607.48,209200.0,298700.0,1.4278202676864244
maharashtra,kharif,Urad,607.48,35200.0,25300.0,0.71875
maharashtra,rabi,Gram,70.11,68000.0,68100.0,1.0014705882352941
maharashtra,rabi,Safflower,70.11,900.0,600.0,0.6666666666666666
maharashtra,rabi,Wheat,70.11,21900.0,35200.0,1.6073059360730593
maharashtra,kharif,Arhar/Tur,607.48,121600.0,90400.0,0.743421052631579
maharashtra,kharif,Bajra,607.48,1300.0,700.0,0.5384615384615384
maharashtra,kharif,Cotton(lint),607.48,479800.0,775900.0,1.6171321383909962
maharashtra,kharif,Jowar,607.48,68500.0,52400.0,0.7649635036496351
maharashtra,kharif,Moong(Green Gram),607.48,13800.0,7700.0,0.5579710144927537
maharashtra,kharif,Soyabean,607.48,198500.0,273100.0,1.3758186397984886
maharashtra,kharif,Sugarcane,607.48,4500.0,300600.0,66.8
maharashtra,kharif,Urad,607.48,9300.0,5700.0,0.6129032258064516
maharashtra,rabi,Gram,70.11,38000.0,43900.0,1.1552631578947368
maharashtra,rabi,Safflower,70.11,100.0,49.0,0.49
maharashtra,rabi,Wheat,70.11,41700.0,61400.0,1.4724220623501199
meghalaya,kharif,Rice,423.745,10675.0,15218.0,1.4255737704918032
meghalaya,kharif,Arhar/Tur,423.745,78.0,67.0,0.8589743589743589
meghalaya,kharif,Banana,423.745,1755.0,25128.0,14.317948717948719
meghalaya,kharif,Castor seed,423.745,8.0,3.0,0.375
meghalaya,kharif,Cotton(lint),423.745,2506.0,1740.0,0.6943335993615323
meghalaya,kharif,Dry ginger,423.745,4616.0,22309.0,4.8329722703639515
meghalaya,kharif,Jute,423.745,195.0,1243.0,6.374358974358974
meghalaya,kharif,Maize,423.745,1040.0,1290.0,1.2403846153846154
meghalaya,kharif,Mesta,423.745,62.0,283.0,4.564516129032258
meghalaya,kharif,Sesamum,423.745,238.0,119.0,0.5
meghalaya,kharif,Soyabean,423.745,114.0,106.0,0.9298245614035088
meghalaya,kharif,Sweet potato,423.745,277.0,863.0,3.115523465703971
meghalaya,kharif,Tapioca,423.745,1634.0,8333.0,5.099755201958384
meghalaya,rabi,Gram,56.236,220.0,128.0,0.5818181818181818
meghalaya,rabi,Masoor,56.236,17.0,9.0,0.5294117647058824
meghalaya,rabi,Other  Rabi pulses,56.236,105.0,63.0,0.6
meghalaya,rabi,Peas & beans (Pulses),56.236,134.0,79.0,0.5895522388059702
meghalaya,rabi,Rapeseed &Mustard,56.236,656.0,448.0,0.6829268292682927
meghalaya,rabi,Rice,56.236,86.0,110.0,1.2790697674418605
meghalaya,rabi,Small millets,56.236,419.0,358.0,0.8544152744630071
meghalaya,rabi,Tobacco,56.236,187.0,122.0,0.6524064171122995
meghalaya,rabi,Wheat,56.236,44.0,49.0,1.1136363636363635
meghalaya,whole year,Arecanut,1050.245,1250.0,1412.0,1.1296
meghalaya,whole year,Black pepper,1050.245,62.0,23.0,0.3709677419354839
meghalaya,whole year,Cashewnut,1050.245,293.0,289.0,0.9863481228668942
meghalaya,whole year,Dry chillies,1050.245,348.0,205.0,0.5890804597701149
meghalaya,whole year,Potato,1050.245,130.0,1008.0,7.753846153846154
meghalaya,whole year,Turmeric,1050.245,98.0,543.0,5.540816326530612
meghalaya,rabi,Rice,56.236,6809.0,10840.0,1.5920105742399766
meghalaya,kharif,Rice,423.745,101.0,159.0,1.5742574257425743
meghalaya,kharif,Banana,423.745,349.0,1116.0,3.1977077363896846
meghalaya,kharif,Dry ginger,423.745,325.0,3296.0,10.141538461538461
meghalaya,kharif,Maize,423.745,3068.0,3661.0,1.1932855280312908
meghalaya,kharif,Sesamum,423.745,26.0,12.0,0.46153846153846156
meghalaya,kharif,Sweet potato,423.745,1081.0,2918.0,2.6993524514338576
meghalaya,kharif,Tapioca,423.745,9.0,92.0,10.222222222222221
meghalaya,rabi,Other  Rabi pulses,56.236,24.0,15.0,0.625
meghalaya,rabi,Peas & beans (Pulses),56.236,53.0,37.0,0.6981132075471698
meghalaya,rabi,Rapeseed &Mustard,56.236,63.0,34.0,0.5396825396825397
meghalaya,rabi,Rice,56.236,50.0,99.0,1.98
meghalaya,rabi,Small millets,56.236,162.0,181.0,1.117283950617284
meghalaya,whole year,Arecanut,1050.245,1706.0,2462.0,1.4431418522860493
meghalaya,whole year,Black pepper,1050.245,34.0,16.0,0.47058823529411764
meghalaya,whole year,Potato,1050.245,187.0,898.0,4.802139037433155
meghalaya,whole year,Turmeric,1050.245,1118.0,5909.0,5.285330948121646
meghalaya,rabi,Rice,56.236,12223.0,20839.0,1.7049005972347215
meghalaya,kharif,Rice,423.745,275.0,573.0,2.0836363636363635
meghalaya,kharif,Banana,423.745,752.0,7619.0,10.131648936170214
meghalaya,kharif,Dry ginger,423.745,474.0,3593.0,7.580168776371308
meghalaya,kharif,Maize,423.745,2005.0,4720.0,2.3541147132169575
meghalaya,kharif,Sesamum,423.745,51.0,40.0,0.7843137254901961
meghalaya,kharif,Soyabean,423.745,225.0,240.0,1.0666666666666667
meghalaya,kharif,Sweet potato,423.745,663.0,2613.0,3.9411764705882355
meghalaya,kharif,Tapioca,423.745,426.0,2232.0,5.23943661971831
meghalaya,rabi,Masoor,56.236,5.0,3.0,0.6
meghalaya,rabi,Peas & beans (Pulses),56.236,281.0,774.0,2.7544483985765122
meghalaya,rabi,Rapeseed &Mustard,56.236,65.0,36.0,0.5538461538461539
meghalaya,rabi,Rice,56.236,111.0,205.0,1.8468468468468469
meghalaya,rabi,Small millets,56.236,184.0,183.0,0.9945652173913043
meghalaya,whole year,Arecanut,1050.245,4516.0,4729.0,1.0471656333038086
meghalaya,whole year,Black pepper,1050.245,165.0,103.0,0.6242424242424243
meghalaya,whole year,Dry chillies,1050.245,111.0,232.0,2.09009009009009
meghalaya,whole year,Potato,1050.245,11271.0,110659.0,9.81802856889362
meghalaya,whole year,Turmeric,1050.245,89.0,441.0,4.955056179775281
meghalaya,rabi,Rice,56.236,5408.0,9961.0,1.8419008875739644
meghalaya,kharif,Rice,423.745,154.0,271.0,1.7597402597402598
meghalaya,kharif,Banana,423.745,897.0,15153.0,16.892976588628763
meghalaya,kharif,Castor seed,423.745,1.0,1.0,1.0
meghalaya,kharif,Dry ginger,423.745,976.0,9606.0,9.842213114754099
meghalaya,kharif,Maize,423.745,1518.0,3420.0,2.2529644268774702
meghalaya,kharif,Soyabean,423.745,152.0,170.0,1.118421052631579
meghalaya,kharif,Sweet potato,423.745,144.0,835.0,5.798611111111111
meghalaya,kharif,Tapioca,423.745,41.0,243.0,5.926829268292683
meghalaya,rabi,Peas & beans (Pulses),56.236,25.0,16.0,0.64
meghalaya,rabi,Rapeseed &Mustard,56.236,147.0,64.0,0.43537414965986393
meghalaya,rabi,Rice,56.236,198.0,424.0,2.1414141414141414
meghalaya,rabi,Small millets,56.236,13.0,12.0,0.9230769230769231
meghalaya,rabi,Wheat,56.236,1.0,1.0,1.0
meghalaya,whole year,Arecanut,1050.245,142.0,87.0,0.6126760563380281
meghalaya,whole year,Black pepper,1050.245,144.0,85.0,0.5902777777777778
meghalaya,whole year,Dry chillies,1050.245,90.0,138.0,1.5333333333333334
meghalaya,whole year,Potato,1050.245,26.0,149.0,5.730769230769231
meghalaya,whole year,Turmeric,1050.245,87.0,558.0,6.413793103448276
meghalaya,rabi,Rice,56.236,9250.0,25055.0,2.7086486486486487
meghalaya,kharif,Rice,423.745,4830.0,5635.0,1.1666666666666667
meghalaya,kharif,Banana,423.745,376.0,3713.0,9.875
meghalaya,kharif,Cotton(lint),423.745,185.0,165.0,0.8918918918918919
meghalaya,kharif,Dry ginger,423.745,248.0,926.0,3.7338709677419355
meghalaya,kharif,Jute,423.745,307.0,1347.0,4.387622149837133
meghalaya,kharif,Maize,423.745,955.0,1017.0,1.0649214659685864
meghalaya,kharif,Mesta,423.745,812.0,3695.0,4.550492610837439
meghalaya,kharif,Sesamum,423.745,150.0,77.0,0.5133333333333333
meghalaya,kharif,Soyabean,423.745,11.0,12.0,1.0909090909090908
meghalaya,kharif,Sweet potato,423.745,134.0,452.0,3.373134328358209
meghalaya,kharif,Tapioca,423.745,277.0,1541.0,5.563176895306859
meghalaya,rabi,Masoor,56.236,12.0,13.0,1.0833333333333333
meghalaya,rabi,Other  Rabi pulses,56.236,145.0,46.0,0.31724137931034485
meghalaya,rabi,Peas & beans (Pulses),56.236,42.0,83.0,1.9761904761904763
meghalaya,rabi,Rapeseed &Mustard,56.236,205.0,116.0,0.5658536585365853
meghalaya,rabi,Rice,56.236,267.0,369.0,1.3820224719101124
meghalaya,rabi,Tobacco,56.236,102.0,55.0,0.5392156862745098
meghalaya,whole year,Arecanut,1050.245,326.0,446.0,1.3680981595092025
meghalaya,whole year,Black pepper,1050.245,45.0,22.0,0.4888888888888889
meghalaya,whole year,Cashewnut,1050.245,3692.0,3581.0,0.9699349945828819
meghalaya,whole year,Dry chillies,1050.245,261.0,160.0,0.6130268199233716
meghalaya,whole year,Potato,1050.245,60.0,426.0,7.1
meghalaya,whole year,Turmeric,1050.245,76.0,383.0,5.0394736842105265
meghalaya,rabi,Rice,56.236,3341.0,5473.0,1.6381322957198443
meghalaya,kharif,Rice,423.745,16478.0,20515.0,1.2449933244325768
meghalaya,kharif,Arhar/Tur,423.745,608.0,476.0,0.7828947368421053
meghalaya,kharif,Banana,423.745,1881.0,22981.0,12.217437533227008
meghalaya,kharif,Castor seed,423.745,16.0,8.0,0.5
meghalaya,kharif,Cotton(lint),423.745,4125.0,3666.0,0.8887272727272727
meghalaya,kharif,Dry ginger,423.745,2467.0,14141.0,5.732063234698014
meghalaya,kharif,Jute,423.745,3379.0,31764.0,9.400414323764428
meghalaya,kharif,Maize,423.745,4435.0,6971.0,1.571815107102593
meghalaya,kharif,Mesta,423.745,3248.0,14253.0,4.3882389162561575
meghalaya,kharif,Sesamum,423.745,1091.0,584.0,0.535288725939505
meghalaya,kharif,Soyabean,423.745,141.0,103.0,0.7304964539007093
meghalaya,kharif,Sweet potato,423.745,515.0,1644.0,3.1922330097087377
meghalaya,kharif,Tapioca,423.745,1144.0,5769.0,5.0428321678321675
meghalaya,rabi,Gram,56.236,314.0,206.0,0.6560509554140127
meghalaya,rabi,Masoor,56.236,305.0,255.0,0.8360655737704918
meghalaya,rabi,Other  Rabi pulses,56.236,590.0,492.0,0.8338983050847457
meghalaya,rabi,Peas & beans (Pulses),56.236,472.0,391.0,0.8283898305084746
meghalaya,rabi,Rapeseed &Mustard,56.236,5988.0,4142.0,0.6917167668670675
meghalaya,rabi,Rice,56.236,12033.0,46098.0,3.830964846671653
meghalaya,rabi,Small millets,56.236,1037.0,544.0,0.5245901639344263
meghalaya,rabi,Tobacco,56.236,310.0,207.0,0.667741935483871
meghalaya,rabi,Wheat,56.236,347.0,653.0,1.8818443804034581
meghalaya,whole year,Arecanut,1050.245,5447.0,10200.0,1.8725904167431613
meghalaya,whole year,Black pepper,1050.245,337.0,150.0,0.44510385756676557
meghalaya,whole year,Cashewnut,1050.245,4665.0,11544.0,2.4745980707395496
meghalaya,whole year,Dry chillies,1050.245,942.0,596.0,0.6326963906581741
meghalaya,whole year,Potato,1050.245,538.0,4182.0,7.773234200743494
meghalaya,whole year,Sugarcane,1050.245,25.0,78.0,3.12
meghalaya,whole year,Turmeric,1050.245,390.0,1949.0,4.9974358974358974
meghalaya,rabi,Rice,56.236,18181.0,33689.0,1.8529783840272813
meghalaya,kharif,Rice,423.745,83.0,121.0,1.4578313253012047
meghalaya,kharif,Banana,423.745,785.0,4244.0,5.406369426751592
meghalaya,kharif,Dry ginger,423.745,332.0,2751.0,8.286144578313253
meghalaya,kharif,Maize,423.745,4255.0,5421.0,1.274030552291422
meghalaya,kharif,Sesamum,423.745,28.0,20.0,0.7142857142857143
meghalaya,kharif,Soyabean,423.745,25.0,26.0,1.04
meghalaya,kharif,Sweet potato,423.745,1319.0,3916.0,2.968915845337377
meghalaya,kharif,Tapioca,423.745,649.0,3583.0,5.520801232665639
meghalaya,rabi,Other  Rabi pulses,56.236,5.0,4.0,0.8
meghalaya,rabi,Peas & beans (Pulses),56.236,28.0,40.0,1.4285714285714286
meghalaya,rabi,Rice,56.236,52.0,108.0,2.076923076923077
meghalaya,rabi,Small millets,56.236,232.0,234.0,1.0086206896551724
meghalaya,rabi,Tobacco,56.236,32.0,36.0,1.125
meghalaya,whole year,Arecanut,1050.245,1224.0,1165.0,0.951797385620915
meghalaya,whole year,Black pepper,1050.245,102.0,66.0,0.6470588235294118
meghalaya,whole year,Dry chillies,1050.245,47.0,45.0,0.9574468085106383
meghalaya,whole year,Potato,1050.245,5473.0,47325.0,8.64699433583044
meghalaya,whole year,Sugarcane,1050.245,6.0,13.0,2.1666666666666665
meghalaya,whole year,Turmeric,1050.245,70.0,275.0,3.9285714285714284
meghalaya,rabi,Rice,56.236,7680.0,11259.0,1.466015625
nagaland,kharif,Arhar/Tur,207.55,400.0,370.0,0.925
nagaland,kharif,Bajra,207.55,50.0,40.0,0.8
nagaland,kharif,Castor seed,207.55,50.0,40.0,0.8
nagaland,kharif,Horse-gram,207.55,40.0,40.0,1.0
nagaland,kharif,Jute,207.55,770.0,1390.0,1.8051948051948052
nagaland,kharif,Maize,207.55,5350.0,10510.0,1.9644859813084112
nagaland,kharif,Mesta,207.55,250.0,470.0,1.88
nagaland,kharif,Moong(Green Gram),207.55,90.0,80.0,0.8888888888888888
nagaland,kharif,Potato,207.55,310.0,3940.0,12.709677419354838
nagaland,kharif,Ragi,207.55,30.0,30.0,1.0
nagaland,kharif,Rice,207.55,43950.0,100470.0,2.2860068259385664
nagaland,kharif,Sesamum,207.55,620.0,390.0,0.6290322580645161
nagaland,kharif,Soyabean,207.55,2010.0,2490.0,1.2388059701492538
nagaland,kharif,Sugarcane,207.55,1100.0,47840.0,43.49090909090909
nagaland,kharif,Tapioca,207.55,90.0,2120.0,23.555555555555557
nagaland,rabi,Maize,70.598,1330.0,2610.0,1.962406015037594
nagaland,rabi,Masoor,70.598,440.0,330.0,0.75
nagaland,rabi,Potato,70.598,280.0,3480.0,12.428571428571429
nagaland,rabi,Rapeseed &Mustard,70.598,4120.0,4130.0,1.0024271844660195
nagaland,rabi,Rice,70.598,980.0,2310.0,2.357142857142857
nagaland,rabi,Sunflower,70.598,590.0,310.0,0.5254237288135594
nagaland,rabi,Wheat,70.598,370.0,630.0,1.7027027027027026
nagaland,kharif,Arhar/Tur,207.55,80.0,60.0,0.75
nagaland,kharif,Horse-gram,207.55,20.0,20.0,1.0
nagaland,kharif,Maize,207.55,7240.0,14120.0,1.9502762430939227
nagaland,kharif,Mesta,207.55,40.0,80.0,2.0
nagaland,kharif,Potato,207.55,100.0,1270.0,12.7
nagaland,kharif,Rice,207.55,9920.0,18650.0,1.8800403225806452
nagaland,kharif,Sesamum,207.55,170.0,100.0,0.5882352941176471
nagaland,kharif,Small millets,207.55,100.0,60.0,0.6
nagaland,kharif,Soyabean,207.55,1040.0,1250.0,1.2019230769230769
nagaland,kharif,Sugarcane,207.55,160.0,6960.0,43.5
nagaland,kharif,Tapioca,207.55,100.0,2350.0,23.5
nagaland,rabi,Barley,70.598,20.0,30.0,1.5
nagaland,rabi,Linseed,70.598,200.0,160.0,0.8
nagaland,rabi,Maize,70.598,280.0,540.0,1.9285714285714286
nagaland,rabi,Rapeseed &Mustard,70.598,1190.0,1200.0,1.0084033613445378
nagaland,kharif,Arhar/Tur,207.55,250.0,220.0,0.88
nagaland,kharif,Bajra,207.55,70.0,60.0,0.8571428571428571
nagaland,kharif,Castor seed,207.55,20.0,10.0,0.5
nagaland,kharif,Horse-gram,207.55,40.0,50.0,1.25
nagaland,kharif,Jute,207.55,610.0,1110.0,1.819672131147541
nagaland,kharif,Maize,207.55,4600.0,9020.0,1.9608695652173913
nagaland,kharif,Mesta,207.55,70.0,130.0,1.8571428571428572
nagaland,kharif,Moong(Green Gram),207.55,10.0,10.0,1.0
nagaland,kharif,Peas & beans (Pulses),207.55,310.0,380.0,1.2258064516129032
nagaland,kharif,Potato,207.55,590.0,7490.0,12.694915254237289
nagaland,kharif,Rice,207.55,17930.0,37440.0,2.0881204684885666
nagaland,kharif,Sesamum,207.55,370.0,240.0,0.6486486486486487
nagaland,kharif,Small millets,207.55,1750.0,1700.0,0.9714285714285714
nagaland,kharif,Soyabean,207.55,1990.0,2530.0,1.271356783919598
nagaland,kharif,Sugarcane,207.55,210.0,9150.0,43.57142857142857
nagaland,kharif,Sunflower,207.55,40.0,40.0,1.0
nagaland,kharif,Tapioca,207.55,140.0,3300.0,23.571428571428573
nagaland,rabi,Linseed,70.598,470.0,370.0,0.7872340425531915
nagaland,rabi,Masoor,70.598,180.0,140.0,0.7777777777777778
nagaland,rabi,Potato,70.598,850.0,10550.0,12.411764705882353
nagaland,rabi,Rapeseed &Mustard,70.598,2000.0,2020.0,1.01
nagaland,rabi,Wheat,70.598,350.0,610.0,1.7428571428571429
nagaland,kharif,Arhar/Tur,207.55,60.0,40.0,0.6666666666666666
nagaland,kharif,Horse-gram,207.55,10.0,10.0,1.0
nagaland,kharif,Maize,207.55,3030.0,6000.0,1.9801980198019802
nagaland,kharif,Mesta,207.55,60.0,110.0,1.8333333333333333
nagaland,kharif,Peas & beans (Pulses),207.55,150.0,190.0,1.2666666666666666
nagaland,kharif,Potato,207.55,160.0,2070.0,12.9375
nagaland,kharif,Ragi,207.55,20.0,20.0,1.0
nagaland,kharif,Rice,207.55,7420.0,13620.0,1.8355795148247978
nagaland,kharif,Sesamum,207.55,150.0,90.0,0.6
nagaland,kharif,Small millets,207.55,190.0,160.0,0.8421052631578947
nagaland,kharif,Soyabean,207.55,1040.0,1220.0,1.1730769230769231
nagaland,kharif,Sugarcane,207.55,120.0,5240.0,43.666666666666664
nagaland,kharif,Tapioca,207.55,80.0,1900.0,23.75
nagaland,rabi,Linseed,70.598,230.0,190.0,0.8260869565217391
nagaland,rabi,Rapeseed &Mustard,70.598,1000.0,990.0,0.99
nagaland,kharif,Arhar/Tur,207.55,260.0,220.0,0.8461538461538461
nagaland,kharif,Bajra,207.55,60.0,50.0,0.8333333333333334
nagaland,kharif,Castor seed,207.55,40.0,30.0,0.75
nagaland,kharif,Horse-gram,207.55,30.0,20.0,0.6666666666666666
nagaland,kharif,Jute,207.55,550.0,970.0,1.7636363636363637
nagaland,kharif,Maize,207.55,3100.0,6050.0,1.9516129032258065
nagaland,kharif,Mesta,207.55,60.0,120.0,2.0
nagaland,kharif,Peas & beans (Pulses),207.55,220.0,270.0,1.2272727272727273
nagaland,kharif,Potato,207.55,180.0,2290.0,12.722222222222221
nagaland,kharif,Ragi,207.55,60.0,50.0,0.8333333333333334
nagaland,kharif,Rice,207.55,17670.0,35670.0,2.0186757215619693
nagaland,kharif,Sesamum,207.55,450.0,260.0,0.5777777777777777
nagaland,kharif,Small millets,207.55,610.0,530.0,0.8688524590163934
nagaland,kharif,Soyabean,207.55,1080.0,1300.0,1.2037037037037037
nagaland,kharif,Sugarcane,207.55,320.0,13920.0,43.5
nagaland,kharif,Tapioca,207.55,560.0,13150.0,23.482142857142858
nagaland,rabi,Barley,70.598,40.0,70.0,1.75
nagaland,rabi,Linseed,70.598,750.0,600.0,0.8
nagaland,rabi,Maize,70.598,800.0,1560.0,1.95
nagaland,rabi,Masoor,70.598,210.0,170.0,0.8095238095238095
nagaland,rabi,Potato,70.598,500.0,6190.0,12.38
nagaland,rabi,Rapeseed &Mustard,70.598,3080.0,3070.0,0.9967532467532467
nagaland,rabi,Sunflower,70.598,310.0,160.0,0.5161290322580645
nagaland,rabi,Urad,70.598,60.0,40.0,0.6666666666666666
nagaland,rabi,Wheat,70.598,370.0,640.0,1.7297297297297298
nagaland,kharif,Arhar/Tur,207.55,280.0,240.0,0.8571428571428571
nagaland,kharif,Bajra,207.55,90.0,80.0,0.8888888888888888
nagaland,kharif,Cotton(lint),207.55,80.0,40.0,0.5
nagaland,kharif,Horse-gram,207.55,30.0,40.0,1.3333333333333333
nagaland,kharif,Jute,207.55,530.0,960.0,1.8113207547169812
nagaland,kharif,Maize,207.55,4550.0,8930.0,1.9626373626373625
nagaland,kharif,Mesta,207.55,170.0,320.0,1.8823529411764706
nagaland,kharif,Peas & beans (Pulses),207.55,200.0,250.0,1.25
nagaland,kharif,Potato,207.55,270.0,3430.0,12.703703703703704
nagaland,kharif,Ragi,207.55,50.0,50.0,1.0
nagaland,kharif,Rice,207.55,12530.0,23680.0,1.8898643256185155
nagaland,kharif,Sesamum,207.55,160.0,100.0,0.625
nagaland,kharif,Small millets,207.55,790.0,720.0,0.9113924050632911
nagaland,kharif,Soyabean,207.55,3000.0,3720.0,1.24
nagaland,kharif,Sugarcane,207.55,510.0,22230.0,43.588235294117645
nagaland,kharif,Tapioca,207.55,120.0,2810.0,23.416666666666668
nagaland,rabi,Linseed,70.598,550.0,450.0,0.8181818181818182
nagaland,rabi,Maize,70.598,1010.0,1980.0,1.9603960396039604
nagaland,rabi,Masoor,70.598,210.0,160.0,0.7619047619047619
nagaland,rabi,Potato,70.598,190.0,2350.0,12.368421052631579
nagaland,rabi,Rapeseed &Mustard,70.598,3600.0,3610.0,1.0027777777777778
nagaland,rabi,Rice,70.598,350.0,840.0,2.4
nagaland,rabi,Wheat,70.598,410.0,670.0,1.6341463414634145
nagaland,kharif,Arhar/Tur,207.55,150.0,120.0,0.8
nagaland,kharif,Bajra,207.55,30.0,30.0,1.0
nagaland,kharif,Maize,207.55,3100.0,6040.0,1.9483870967741936
nagaland,kharif,Mesta,207.55,160.0,300.0,1.875
nagaland,kharif,Potato,207.55,140.0,1790.0,12.785714285714286
nagaland,kharif,Rice,207.55,11250.0,24930.0,2.216
nagaland,kharif,Sesamum,207.55,420.0,230.0,0.5476190476190477
nagaland,kharif,Soyabean,207.55,1030.0,1200.0,1.1650485436893203
nagaland,kharif,Sugarcane,207.55,490.0,21290.0,43.44897959183673
nagaland,kharif,Tapioca,207.55,90.0,2110.0,23.444444444444443
nagaland,rabi,Gram,70.598,70.0,40.0,0.5714285714285714
nagaland,rabi,Rapeseed &Mustard,70.598,2390.0,2400.0,1.00418410041841
nagaland,rabi,Sunflower,70.598,400.0,210.0,0.525
nagaland,rabi,Urad,70.598,70.0,50.0,0.7142857142857143
nagaland,rabi,Wheat,70.598,320.0,570.0,1.78125
nagaland,kharif,Arhar/Tur,207.55,360.0,290.0,0.8055555555555556
nagaland,kharif,Horse-gram,207.55,40.0,30.0,0.75
nagaland,kharif,Jowar,207.55,20.0,20.0,1.0
nagaland,kharif,Maize,207.55,8080.0,15750.0,1.9492574257425743
nagaland,kharif,Mesta,207.55,230.0,430.0,1.8695652173913044
nagaland,kharif,Peas & beans (Pulses),207.55,270.0,340.0,1.2592592592592593
nagaland,kharif,Potato,207.55,480.0,6090.0,12.6875
nagaland,kharif,Rice,207.55,13880.0,33010.0,2.378242074927954
nagaland,kharif,Sesamum,207.55,300.0,190.0,0.6333333333333333
nagaland,kharif,Small millets,207.55,2050.0,2020.0,0.9853658536585366
nagaland,kharif,Soyabean,207.55,2070.0,2640.0,1.2753623188405796
nagaland,kharif,Sugarcane,207.55,250.0,10890.0,43.56
nagaland,kharif,Tapioca,207.55,120.0,2820.0,23.5
nagaland,rabi,Barley,70.598,50.0,80.0,1.6
nagaland,rabi,Linseed,70.598,660.0,520.0,0.7878787878787878
nagaland,rabi,Maize,70.598,650.0,1290.0,1.9846153846153847
nagaland,rabi,Masoor,70.598,160.0,120.0,0.75
nagaland,rabi,Potato,70.598,670.0,8300.0,12.388059701492537
nagaland,rabi,Rapeseed &Mustard,70.598,2860.0,2870.0,1.0034965034965035
nagaland,rabi,Sunflower,70.598,240.0,120.0,0.5
nagaland,rabi,Urad,70.598,70.0,40.0,0.5714285714285714
nagaland,rabi,Wheat,70.598,330.0,590.0,1.7878787878787878
nagaland,kharif,Arhar/Tur,207.55,270.0,230.0,0.8518518518518519
nagaland,kharif,Maize,207.55,10080.0,19850.0,1.9692460317460319
nagaland,kharif,Mesta,207.55,140.0,270.0,1.9285714285714286
nagaland,kharif,Potato,207.55,130.0,1650.0,12.692307692307692
nagaland,kharif,Ragi,207.55,70.0,60.0,0.8571428571428571
nagaland,kharif,Rice,207.55,15040.0,29650.0,1.971409574468085
nagaland,kharif,Sesamum,207.55,300.0,180.0,0.6
nagaland,kharif,Small millets,207.55,740.0,700.0,0.9459459459459459
nagaland,kharif,Soyabean,207.55,2100.0,2610.0,1.2428571428571429
nagaland,kharif,Sugarcane,207.55,350.0,15210.0,43.457142857142856
nagaland,kharif,Sunflower,207.55,50.0,50.0,1.0
nagaland,kharif,Tapioca,207.55,170.0,3990.0,23.470588235294116
nagaland,rabi,Gram,70.598,70.0,60.0,0.8571428571428571
nagaland,rabi,Linseed,70.598,360.0,290.0,0.8055555555555556
nagaland,rabi,Masoor,70.598,220.0,170.0,0.7727272727272727
nagaland,rabi,Potato,70.598,770.0,9560.0,12.415584415584416
nagaland,rabi,Rapeseed &Mustard,70.598,2140.0,2120.0,0.9906542056074766
nagaland,rabi,Wheat,70.598,330.0,560.0,1.696969696969697
nagaland,kharif,Arhar/Tur,207.55,160.0,140.0,0.875
nagaland,kharif,Bajra,207.55,40.0,40.0,1.0
nagaland,kharif,Castor seed,207.55,30.0,20.0,0.6666666666666666
nagaland,kharif,Groundnut,207.55,70.0,70.0,1.0
nagaland,kharif,Horse-gram,207.55,50.0,40.0,0.8
nagaland,kharif,Jute,207.55,540.0,970.0,1.7962962962962963
nagaland,kharif,Maize,207.55,4250.0,8340.0,1.9623529411764706
nagaland,kharif,Mesta,207.55,180.0,350.0,1.9444444444444444
nagaland,kharif,Peas & beans (Pulses),207.55,250.0,310.0,1.24
nagaland,kharif,Potato,207.55,240.0,3050.0,12.708333333333334
nagaland,kharif,Ragi,207.55,40.0,40.0,1.0
nagaland,kharif,Rice,207.55,18070.0,36930.0,2.0437188710570005
nagaland,kharif,Sesamum,207.55,390.0,210.0,0.5384615384615384
nagaland,kharif,Small millets,207.55,1490.0,1420.0,0.9530201342281879
nagaland,kharif,Soyabean,207.55,1480.0,1820.0,1.2297297297297298
nagaland,kharif,Sugarcane,207.55,520.0,22610.0,43.48076923076923
nagaland,kharif,Tapioca,207.55,60.0,1410.0,23.5
nagaland,rabi,Barley,70.598,70.0,110.0,1.5714285714285714
nagaland,rabi,Gram,70.598,80.0,60.0,0.75
nagaland,rabi,Linseed,70.598,590.0,470.0,0.7966101694915254
nagaland,rabi,Maize,70.598,930.0,1820.0,1.956989247311828
nagaland,rabi,Masoor,70.598,220.0,160.0,0.7272727272727273
nagaland,rabi,Potato,70.598,240.0,2980.0,12.416666666666666
nagaland,rabi,Rapeseed &Mustard,70.598,2570.0,2570.0,1.0
nagaland,rabi,Sunflower,70.598,320.0,170.0,0.53125
nagaland,rabi,Urad,70.598,80.0,50.0,0.625
nagaland,rabi,Wheat,70.598,330.0,580.0,1.7575757575757576
nagaland,kharif,Maize,207.55,10050.0,19590.0,1.9492537313432836
nagaland,kharif,Mesta,207.55,190.0,390.0,2.0526315789473686
nagaland,kharif,Peas & beans (Pulses),207.55,180.0,230.0,1.2777777777777777
nagaland,kharif,Potato,207.55,150.0,1920.0,12.8
nagaland,kharif,Rice,207.55,12400.0,24160.0,1.9483870967741936
nagaland,kharif,Sesamum,207.55,140.0,90.0,0.6428571428571429
nagaland,kharif,Soyabean,207.55,7510.0,9650.0,1.284953395472703
